"","CASE_ENQUIRY_ID","open_dt","TARGET_DT","closed_dt","OnTime","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source","street_path"
"36",101001581689,"2015-09-17 16:27:00","","2015-09-21 16:15:21","ONTIME","Closed","Case Closed. Closed date : 2015-09-21 16:15:21.427 Case Resolved Hi   MSU reported to 817 Dorchester ave. We recovered 1 syringe in flower garden  and have disposed of it properly  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/55fb22456963bd8dda8aebd3/report.jpg","","817 Dorchester Ave  Dorchester  MA  02125",6,"03",2,"C6","Dorchester",5,"Ward 7","0708","817 Dorchester Ave",2125,42.3231,-71.057,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3231,-71.057&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"37",101001582810,"2015-09-18 19:46:00","","2016-08-03 15:11:04","ONTIME","Closed","Case Closed. Closed date : 2016-08-03 15:11:04.437 Case Noted ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/55fca2656963bd8dda8afde9/photo_20150918_194355.jpg","","300 Frontage Rd  Roxbury  MA  02118",6,"05",2,"C6","South Boston / South Boston Waterfront",6,"Ward 8","0801","300 Frontage Rd",2118,42.3397,-71.0626,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3397,-71.0626&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"38",101001583065,"2015-09-19 14:49:00","","2015-09-21 16:19:34","ONTIME","Closed","Case Closed. Closed date : 2015-09-21 16:19:34.44 Case Resolved MSU responded to a report of a single syringe near the good seasons trading co at 911 Massachusetts ave in the Newmarket square area of Roxbury. A total of 3 syringes have been picked up from the area and placed in biohazard bins.  -Canty ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/55fdae336963bd8dda8b0653/report.jpg","","911 Massachusetts Ave  Roxbury  MA  02119",7,"10B",7,"C6","Roxbury",13,"Ward 8","0806","911 Massachusetts Ave",2119,42.3305,-71.0703,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3305,-71.0703&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"39",101001584011,"2015-09-21 10:55:00","","2015-09-22 08:22:44","ONTIME","Closed","Case Closed. Closed date : 2015-09-22 08:22:44.34 Case Noted Mobile sharps responded to a report of a single syringe at 175 Purchase street in the Financial District. After canvassing the area and the adjacent park I was unable to recover a syringe. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/56001a756963bd8dda8b20f3/report.jpg","","175 Purchase St  Boston  MA  02110",6,"1C",1,"A1","Downtown / Financial District",3,"Ward 3","0306","175 Purchase St",2110,42.3544,-71.0539,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3544,-71.0539&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"40",101001584560,"2015-09-21 18:57:00","","2015-09-22 10:08:05","ONTIME","Closed","Case Closed. Closed date : 2015-09-22 10:08:05.643 Case Resolved MSU reported to 11-17 East St. . We located  2 syringes   and have disposed of them properly ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/56008b666963bd8dda8b2890/report.jpg","","11-17 East St  Boston  MA  02111",4,"1C",2,"A1","Downtown / Financial District",4,"Ward 3","0308","11-17 East St",2111,42.3511,-71.0567,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3511,-71.0567&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"41",101001585098,"2015-09-22 11:01:00","","2015-09-23 09:32:12","ONTIME","Closed","Case Closed. Closed date : 2015-09-23 09:32:12.393 Case Resolved Sharps team responded to Eplis empirical park and recovered 1 syringe. Medical waste has been placed in biohazard bin.  -Canty  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/56016d416963bd8dda8b329f/report.jpg","","10 Chandler St  Boston  MA  02116",4,"1C",2,"D4","South End",6,"Ward 5","0501","10 Chandler St",2116,42.3471,-71.0696,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3471,-71.0696&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"42",101001586496,"2015-09-23 16:08:00","","2015-09-24 16:53:07","ONTIME","Closed","Case Closed. Closed date : 2015-09-24 16:53:07.417 Case Noted MSU responded to and canvassed the area outside of 651-657 Washington street downtown. 0 syringes recovered.  -Canty ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/560306ce04856838df935f74/image.jpg","","651-657 Washington St  Boston  MA  02116",4,"1C",2,"A1","Downtown / Financial District",4,"Ward 3","0308","651-657 Washington St",2116,42.3521,-71.0631,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3521,-71.0631&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"43",101001598525,"2015-09-26 08:03:00","","2015-09-28 12:28:30","ONTIME","Closed","Case Closed. Closed date : 2015-09-28 12:28:30.507 Case Noted MSU reported to 439 Shawmut ave. We canvased the area and was unable to locate any syringes .  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5606897904856838df93841e/report.jpg","","439 Shawmut Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 9","0901","439 Shawmut Ave",2118,42.3397,-71.0748,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3397,-71.0748&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"44",101001601141,"2015-09-30 00:23:00","","2015-09-30 17:43:17","ONTIME","Closed","Case Closed. Closed date : 2015-09-30 17:43:17.84 Case Resolved MSU responded to the area under the Broadway bridge in the South End following a report that there were multiple discarded syringes in the area. After canvassing the area I was able to recover 300-500 syringes.  -Canty  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/560b63d004856838df93b8c8/report.jpg","","373-375 Broadway Brg  Roxbury  MA  02118",6,"1C",2,"A1","South Boston / South Boston Waterfront",6,"Ward 8","0801","373-375 Broadway Brg",2118,42.3594,-71.0587,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3594,-71.0587&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"45",101001603699,"2015-10-02 14:37:00","","2015-10-02 18:34:38","ONTIME","Closed","Case Closed. Closed date : 2015-10-02 18:34:38.817 Case Resolved Sharps Team collected the syrigine.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/560ecf010485fc2cfab08c2d/report.jpg","","19 E Springfield St  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","19 E Springfield St",2118,42.3363,-71.0758,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3363,-71.0758&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"46",101001603992,"2015-10-03 09:00:00","","2016-02-01 14:30:58","ONTIME","Closed","Case Closed. Closed date : 2016-02-01 14:30:58.257 Case Resolved Ownership at 870 Massachusetts Ave has been contacted.   ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/560fd19d0485fc2cfab0969d/photo_20151003_090114.jpg","","870 Massachusetts Ave  Roxbury  MA  02118",6,"1C",7,"C6","South Boston / South Boston Waterfront",13,"Ward 8","0806","870 Massachusetts Ave",2118,42.3315,-71.0704,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3315,-71.0704&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"47",101001609354,"2015-10-09 18:02:00","","2015-10-13 10:29:06","ONTIME","Closed","Case Closed. Closed date : 2015-10-13 10:29:06.903 Case Noted Unable to locate syringe.  Mobile Sharps.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5618398e0485fc2cfab0f7b5/report.jpg","","38 Granger St  Dorchester  MA  02122",7,"03",3,"C11","Dorchester",8,"Ward 15","1506","38 Granger St",2122,42.3024,-71.0581,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3024,-71.0581&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"48",101001610891,"2015-10-13 13:17:00","","2015-10-13 15:38:25","ONTIME","Closed","Case Closed. Closed date : 2015-10-13 15:38:25.373 Case Resolved Searched the area of 'Mothers rest' park  including trash cans. 0syringes  recovered from the area.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/561d3caa0485fc2cfab12388/image.jpeg","","35 Fenway   Boston  MA  02215",4,"10A",8,"D4","Boston",14,"04","0407","35 Fenway ",2215,42.3462,-71.0911,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3462,-71.0911&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"49",101001613500,"2015-10-16 08:59:00","","2015-10-16 19:56:53","ONTIME","Closed","Case Closed. Closed date : 2015-10-16 19:56:53.823 Case Resolved MSU reported to 134 Eutaw St. Recovered 1 syringe .  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5620f4cb0485fc2cfab148b0/report.jpg","","34 Eutaw St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0107","34 Eutaw St",2128,42.379,-71.0384,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.379,-71.0384&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"50",101001615068,"2015-10-19 10:16:00","","2015-10-19 12:12:10","ONTIME","Closed","Case Closed. Closed date : 2015-10-19 12:12:10.02 Case Resolved MSU reported to 20 Porter St and recovered 2 syringes and have disposed of them properly ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5624fb3b0485a31f9a268f99/report.jpg","","20 Porter St  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"Ward 11","1106","20 Porter St",2130,42.3154,-71.103,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3154,-71.103&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"51",101001626819,"2015-11-03 12:54:00","","2015-11-03 16:01:36","ONTIME","Closed","Case Closed. Closed date : 2015-11-03 16:01:36.737 Case Resolved 5 syringes recovered from 11 Gerard Street  Roxbury.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5638f4de55a527e2b9159b48/report.jpg","","11 Gerard St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 8","0803","11 Gerard St",2119,42.3318,-71.0722,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3318,-71.0722&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"52",101001627298,"2015-11-04 07:01:00","","2015-11-04 10:40:07","ONTIME","Closed","Case Closed. Closed date : 2015-11-04 10:40:07.957 Case Resolved Mobile Sharps Unit eported to 136/138 Trenton St. and recovered 1 syringe . ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5639f38c55a527e2b915a390/report.jpg","","136 Trenton St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0108","136 Trenton St",2128,42.3798,-71.0345,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3798,-71.0345&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"53",101001629283,"2015-11-06 08:17:00","","2015-11-06 10:13:24","ONTIME","Closed","Case Closed. Closed date : 2015-11-06 10:13:24.12 Case Resolved Mobile Sharps Unit recovered 1 syringe at 690 Massachusetts Ave. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/563ca84d55a56d4e49dd2f78/report.jpg","","690 Massachusetts Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","690 Massachusetts Ave",2118,42.3355,-71.0753,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3355,-71.0753&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"54",101001630472,"2015-11-08 06:43:00","","2015-11-10 15:38:46","ONTIME","Closed","Case Closed. Closed date : 2015-11-10 15:38:46.807 Case Resolved MSU reported to 130 Central Ave We were unable to locate syringe.   ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/563f355e55a56d4e49dd4906/report.jpg","","130 Central Ave  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1814","130 Central Ave",2136,42.2627,-71.1188,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.2627,-71.1188&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"55",101001631020,"2015-11-09 10:10:00","","2016-02-01 14:47:29","ONTIME","Closed","Case Closed. Closed date : 2016-02-01 14:47:29.787 Case Resolved Recovered one syringe next to the Jersey barrier in the parking lot at 353 West 3rd. ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5640b76b55a56d4e49dd557e/photo_20151109_100014.jpg","","353 W Third St  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 6","0604","353 W Third St",2127,42.3594,-71.0587,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3594,-71.0587&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"56",101001632568,"2015-11-10 15:46:00","","2016-02-02 12:02:03","ONTIME","Closed","Case Closed. Closed date : 2016-02-02 12:02:03.073 Case Resolved The mobile sharps unit canvassed the area and was unable to locate the syringe on 11/10/15 ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/564257a955a56d4e49dd6b08/report.jpg","","166-180 London St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0106","166-180 London St",2128,42.3594,-71.0587,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3594,-71.0587&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"57",101001632958,"2015-11-11 12:44:00","","2015-11-12 10:31:38","ONTIME","Closed","Case Closed. Closed date : 2015-11-12 10:31:38.707 Case Resolved MSU canvased the area  unable to locate a syringe.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/56437e9155a56d4e49dd745c/report.jpg","","1884-1896 Dorchester Ave  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"16","1606","1884-1896 Dorchester Ave",2124,42.2864,-71.0639,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.2864,-71.0639&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"58",101001633948,"2015-11-13 07:03:00","","2015-11-13 10:32:34","ONTIME","Closed","Case Closed. Closed date : 2015-11-13 10:32:34.033 Case Resolved Mobile Sharps Unit reported to 811 Harrison Ave Public Alley 719. Recovered 1 syringe and have disposed of it . ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/5645d19455a5723671edd67e/report.jpg","","811 Harrison Ave  Roxbury  MA  02118",4,"1C",2,"D4","South End",6,"Ward 8","0802","811 Harrison Ave",2118,42.3358,-71.0743,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3358,-71.0743&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"59",101001634837,"2015-11-14 10:18:00","","2015-11-17 08:32:37","ONTIME","Closed","Case Closed. Closed date : 2015-11-17 08:32:37.043 Case Resolved MSU responded to call. Unable to locate syringe.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/564750ca55a5723671ede74e/report.jpg","","2-28 Randolph St  Roxbury  MA  02118",4,"1C",2,"D4","South End",4,"Ward 3","0307","2-28 Randolph St",2118,42.3418,-71.0656,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3418,-71.0656&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"60",101001638547,"2015-11-19 09:49:00","","2015-11-19 12:57:41","ONTIME","Closed","Case Closed. Closed date : 2015-11-19 12:57:41.017 Case Resolved 1 syringe recovered from 120 Southampton street.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/564de16704858c01fa68e983/report.jpg","","120-130 Southampton St  Roxbury  MA  02118",6,"1C",2,"C6","South Boston / South Boston Waterfront",6,"08","0802","120-130 Southampton St",2118,42.3321,-71.0686,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3321,-71.0686&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
"61",101001640031,"2015-11-20 17:44:00","","2015-11-23 09:48:56","ONTIME","Closed","Case Closed. Closed date : 2015-11-23 09:48:56.8 Case Resolved 1 syringe recovered from 7 Stillman street  North End.  ","Needle Pickup","Mayor's 24 Hour Hotline","Needle Program","Needle Pickup","GEN_Needle_Pickup","GEN_","https://mayors24.cityofboston.gov/media/boston/report/photos/564fa23104858c01fa68fd63/photo_20151120_174339.jpg","","7 Stillman St  Boston  MA  02113",3,"1B",1,"A1","Downtown / Financial District",3,"Ward 3","0304","7 Stillman St",2113,42.3638,-71.0561,"Citizens Connect App","https://maps.googleapis.com/maps/api/streetview?location=42.3638,-71.0561&size=600x400&key=AIzaSyDlLoQ8olGkr3hI51HtSLCaHDENjQklT6E"
